tweet_id,image_id,image_info,image_info_conf,image_path,image_name
872354688636788736,872354688636788736_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872354688636788736_0.jpg,872354688636788736_0
872359583645356032,872359583645356032_0,informative,1.0,data_image/srilanka_floods/7_6_2017/872359583645356032_0.jpg,872359583645356032_0
872359788377714689,872359788377714689_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872359788377714689_0.jpg,872359788377714689_0
872361398466162693,872361398466162693_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872361398466162693_0.jpg,872361398466162693_0
872378229818105857,872378229818105857_0,not_informative,0.6747,data_image/srilanka_floods/7_6_2017/872378229818105857_0.jpg,872378229818105857_0
872378907500138496,872378907500138496_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872378907500138496_0.jpg,872378907500138496_0
872400492705361921,872400492705361921_0,informative,1.0,data_image/srilanka_floods/7_6_2017/872400492705361921_0.jpg,872400492705361921_0
872438264241823745,872438264241823745_0,not_informative,0.6937,data_image/srilanka_floods/7_6_2017/872438264241823745_0.jpg,872438264241823745_0
872447183450234880,872447183450234880_0,not_informative,0.6818,data_image/srilanka_floods/7_6_2017/872447183450234880_0.jpg,872447183450234880_0
872453243829440513,872453243829440513_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872453243829440513_0.jpg,872453243829440513_0
872455356047278081,872455356047278081_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872455356047278081_0.jpg,872455356047278081_0
872457085572829185,872457085572829185_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872457085572829185_0.jpg,872457085572829185_0
872468354015145985,872468354015145985_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872468354015145985_0.jpg,872468354015145985_0
872480635386023936,872480635386023936_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872480635386023936_0.jpg,872480635386023936_0
872480635386023936,872480635386023936_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872480635386023936_1.jpg,872480635386023936_1
872480635386023936,872480635386023936_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872480635386023936_2.jpg,872480635386023936_2
872480635386023936,872480635386023936_3,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872480635386023936_3.jpg,872480635386023936_3
872486971796598785,872486971796598785_0,informative,1.0,data_image/srilanka_floods/7_6_2017/872486971796598785_0.jpg,872486971796598785_0
872502041255530496,872502041255530496_0,informative,1.0,data_image/srilanka_floods/7_6_2017/872502041255530496_0.jpg,872502041255530496_0
872517849616613384,872517849616613384_0,informative,0.6885,data_image/srilanka_floods/7_6_2017/872517849616613384_0.jpg,872517849616613384_0
872523406041911297,872523406041911297_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872523406041911297_0.jpg,872523406041911297_0
872523406041911297,872523406041911297_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872523406041911297_1.jpg,872523406041911297_1
872523406041911297,872523406041911297_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872523406041911297_2.jpg,872523406041911297_2
872527801798283264,872527801798283264_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872527801798283264_0.jpg,872527801798283264_0
872527801798283264,872527801798283264_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872527801798283264_1.jpg,872527801798283264_1
872527801798283264,872527801798283264_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872527801798283264_2.jpg,872527801798283264_2
872529409181437952,872529409181437952_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872529409181437952_0.jpg,872529409181437952_0
872531987302686721,872531987302686721_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872531987302686721_0.jpg,872531987302686721_0
872563266232266752,872563266232266752_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563266232266752_0.jpg,872563266232266752_0
872563266232266752,872563266232266752_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563266232266752_1.jpg,872563266232266752_1
872563266232266752,872563266232266752_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563266232266752_2.jpg,872563266232266752_2
872563986230792192,872563986230792192_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563986230792192_0.jpg,872563986230792192_0
872563986230792192,872563986230792192_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563986230792192_1.jpg,872563986230792192_1
872563986230792192,872563986230792192_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563986230792192_2.jpg,872563986230792192_2
872563986230792192,872563986230792192_3,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872563986230792192_3.jpg,872563986230792192_3
872564270457802752,872564270457802752_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872564270457802752_0.jpg,872564270457802752_0
872564270457802752,872564270457802752_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872564270457802752_1.jpg,872564270457802752_1
872564270457802752,872564270457802752_2,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872564270457802752_2.jpg,872564270457802752_2
872564270457802752,872564270457802752_3,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872564270457802752_3.jpg,872564270457802752_3
872575689551208449,872575689551208449_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872575689551208449_0.jpg,872575689551208449_0
872575689551208449,872575689551208449_1,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872575689551208449_1.jpg,872575689551208449_1
872575689551208449,872575689551208449_2,not_informative,0.6615,data_image/srilanka_floods/7_6_2017/872575689551208449_2.jpg,872575689551208449_2
872575689551208449,872575689551208449_3,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872575689551208449_3.jpg,872575689551208449_3
872594951774887937,872594951774887937_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872594951774887937_0.jpg,872594951774887937_0
872595001179557888,872595001179557888_0,not_informative,1.0,data_image/srilanka_floods/7_6_2017/872595001179557888_0.jpg,872595001179557888_0
872658453868797952,872658453868797952_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872658453868797952_0.jpg,872658453868797952_0
872667544531992577,872667544531992577_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872667544531992577_0.jpg,872667544531992577_0
872670344032665600,872670344032665600_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872670344032665600_0.jpg,872670344032665600_0
872670344032665600,872670344032665600_1,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872670344032665600_1.jpg,872670344032665600_1
872670344032665600,872670344032665600_2,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872670344032665600_2.jpg,872670344032665600_2
872672448394780672,872672448394780672_0,informative,0.7027,data_image/srilanka_floods/8_6_2017/872672448394780672_0.jpg,872672448394780672_0
872672448394780672,872672448394780672_1,not_informative,0.6528,data_image/srilanka_floods/8_6_2017/872672448394780672_1.jpg,872672448394780672_1
872677498827317248,872677498827317248_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872677498827317248_0.jpg,872677498827317248_0
872713665962704896,872713665962704896_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872713665962704896_0.jpg,872713665962704896_0
872744192270848002,872744192270848002_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872744192270848002_0.jpg,872744192270848002_0
872753469731549184,872753469731549184_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872753469731549184_0.jpg,872753469731549184_0
872757606049304576,872757606049304576_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872757606049304576_0.jpg,872757606049304576_0
872797884684451840,872797884684451840_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872797884684451840_0.jpg,872797884684451840_0
872810421832568832,872810421832568832_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872810421832568832_0.jpg,872810421832568832_0
872816096654508033,872816096654508033_0,not_informative,0.6724,data_image/srilanka_floods/8_6_2017/872816096654508033_0.jpg,872816096654508033_0
872854520027631616,872854520027631616_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872854520027631616_0.jpg,872854520027631616_0
872862344275267588,872862344275267588_0,not_informative,0.7143,data_image/srilanka_floods/8_6_2017/872862344275267588_0.jpg,872862344275267588_0
872872669628080128,872872669628080128_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872872669628080128_0.jpg,872872669628080128_0
872893065652056065,872893065652056065_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872893065652056065_0.jpg,872893065652056065_0
872911323331481605,872911323331481605_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872911323331481605_0.jpg,872911323331481605_0
872914596801241089,872914596801241089_0,not_informative,1.0,data_image/srilanka_floods/8_6_2017/872914596801241089_0.jpg,872914596801241089_0
872995902431965188,872995902431965188_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/872995902431965188_0.jpg,872995902431965188_0
872995902431965188,872995902431965188_1,not_informative,1.0,data_image/srilanka_floods/9_6_2017/872995902431965188_1.jpg,872995902431965188_1
873004234425286657,873004234425286657_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873004234425286657_0.jpg,873004234425286657_0
873033951484329984,873033951484329984_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873033951484329984_0.jpg,873033951484329984_0
873090397391605760,873090397391605760_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873090397391605760_0.jpg,873090397391605760_0
873103335842234369,873103335842234369_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873103335842234369_0.jpg,873103335842234369_0
873113700944584706,873113700944584706_0,informative,1.0,data_image/srilanka_floods/9_6_2017/873113700944584706_0.jpg,873113700944584706_0
873130025679286274,873130025679286274_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873130025679286274_0.jpg,873130025679286274_0
873145446138601472,873145446138601472_0,not_informative,0.7143,data_image/srilanka_floods/9_6_2017/873145446138601472_0.jpg,873145446138601472_0
873178065395961857,873178065395961857_0,informative,1.0,data_image/srilanka_floods/9_6_2017/873178065395961857_0.jpg,873178065395961857_0
873182757643575296,873182757643575296_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873182757643575296_0.jpg,873182757643575296_0
873204174732664832,873204174732664832_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873204174732664832_0.jpg,873204174732664832_0
873210513588719621,873210513588719621_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873210513588719621_0.jpg,873210513588719621_0
873238706848763905,873238706848763905_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873238706848763905_0.jpg,873238706848763905_0
873258014953938945,873258014953938945_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258014953938945_0.jpg,873258014953938945_0
873258014953938945,873258014953938945_1,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258014953938945_1.jpg,873258014953938945_1
873258014953938945,873258014953938945_2,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258014953938945_2.jpg,873258014953938945_2
873258646397833216,873258646397833216_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258646397833216_0.jpg,873258646397833216_0
873258646397833216,873258646397833216_1,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258646397833216_1.jpg,873258646397833216_1
873258646397833216,873258646397833216_2,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258646397833216_2.jpg,873258646397833216_2
873258646397833216,873258646397833216_3,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873258646397833216_3.jpg,873258646397833216_3
873271776670883840,873271776670883840_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873271776670883840_0.jpg,873271776670883840_0
873281857584025602,873281857584025602_0,not_informative,0.6842,data_image/srilanka_floods/9_6_2017/873281857584025602_0.jpg,873281857584025602_0
873306605122703360,873306605122703360_0,informative,1.0,data_image/srilanka_floods/9_6_2017/873306605122703360_0.jpg,873306605122703360_0
873306605122703360,873306605122703360_1,informative,1.0,data_image/srilanka_floods/9_6_2017/873306605122703360_1.jpg,873306605122703360_1
873327683014471682,873327683014471682_0,not_informative,1.0,data_image/srilanka_floods/9_6_2017/873327683014471682_0.jpg,873327683014471682_0
873403196718202881,873403196718202881_0,informative,0.6829,data_image/srilanka_floods/10_6_2017/873403196718202881_0.jpg,873403196718202881_0
873411718772215808,873411718772215808_0,informative,0.3525,data_image/srilanka_floods/10_6_2017/873411718772215808_0.jpg,873411718772215808_0
873426944896884737,873426944896884737_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873426944896884737_0.jpg,873426944896884737_0
873440340778377216,873440340778377216_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873440340778377216_0.jpg,873440340778377216_0
873491045442441216,873491045442441216_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873491045442441216_0.jpg,873491045442441216_0
873491045442441216,873491045442441216_1,informative,1.0,data_image/srilanka_floods/10_6_2017/873491045442441216_1.jpg,873491045442441216_1
873491045442441216,873491045442441216_2,informative,1.0,data_image/srilanka_floods/10_6_2017/873491045442441216_2.jpg,873491045442441216_2
873491045442441216,873491045442441216_3,informative,1.0,data_image/srilanka_floods/10_6_2017/873491045442441216_3.jpg,873491045442441216_3
873505144025034752,873505144025034752_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873505144025034752_0.jpg,873505144025034752_0
873522434820800512,873522434820800512_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873522434820800512_0.jpg,873522434820800512_0
873542650674020352,873542650674020352_0,not_informative,0.6571,data_image/srilanka_floods/10_6_2017/873542650674020352_0.jpg,873542650674020352_0
873618062863478786,873618062863478786_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873618062863478786_0.jpg,873618062863478786_0
873618062863478786,873618062863478786_1,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873618062863478786_1.jpg,873618062863478786_1
873618062863478786,873618062863478786_2,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873618062863478786_2.jpg,873618062863478786_2
873618062863478786,873618062863478786_3,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873618062863478786_3.jpg,873618062863478786_3
873621718329421824,873621718329421824_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873621718329421824_0.jpg,873621718329421824_0
873653821121212417,873653821121212417_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873653821121212417_0.jpg,873653821121212417_0
873663452585308160,873663452585308160_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873663452585308160_0.jpg,873663452585308160_0
873663464774017024,873663464774017024_0,informative,0.6885,data_image/srilanka_floods/10_6_2017/873663464774017024_0.jpg,873663464774017024_0
873673345929183237,873673345929183237_0,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873673345929183237_0.jpg,873673345929183237_0
873673345929183237,873673345929183237_1,not_informative,1.0,data_image/srilanka_floods/10_6_2017/873673345929183237_1.jpg,873673345929183237_1
873759368944250880,873759368944250880_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873759368944250880_0.jpg,873759368944250880_0
873763002486579200,873763002486579200_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873763002486579200_0.jpg,873763002486579200_0
873791381407444992,873791381407444992_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873791381407444992_0.jpg,873791381407444992_0
873818174466121728,873818174466121728_0,informative,1.0,data_image/srilanka_floods/11_6_2017/873818174466121728_0.jpg,873818174466121728_0
873842388040417280,873842388040417280_0,not_informative,0.6304,data_image/srilanka_floods/11_6_2017/873842388040417280_0.jpg,873842388040417280_0
873842388040417280,873842388040417280_1,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873842388040417280_1.jpg,873842388040417280_1
873842388040417280,873842388040417280_2,not_informative,0.6822,data_image/srilanka_floods/11_6_2017/873842388040417280_2.jpg,873842388040417280_2
873842388040417280,873842388040417280_3,informative,0.6665,data_image/srilanka_floods/11_6_2017/873842388040417280_3.jpg,873842388040417280_3
873875406402854913,873875406402854913_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873875406402854913_0.jpg,873875406402854913_0
873911447234895873,873911447234895873_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873911447234895873_0.jpg,873911447234895873_0
873911447234895873,873911447234895873_1,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873911447234895873_1.jpg,873911447234895873_1
873911447234895873,873911447234895873_2,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873911447234895873_2.jpg,873911447234895873_2
873917830068031488,873917830068031488_0,informative,0.3469,data_image/srilanka_floods/11_6_2017/873917830068031488_0.jpg,873917830068031488_0
873919197004410882,873919197004410882_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873919197004410882_0.jpg,873919197004410882_0
873936011822333953,873936011822333953_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873936011822333953_0.jpg,873936011822333953_0
873942294008930304,873942294008930304_0,not_informative,0.6774,data_image/srilanka_floods/11_6_2017/873942294008930304_0.jpg,873942294008930304_0
873981955896991744,873981955896991744_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873981955896991744_0.jpg,873981955896991744_0
873995761914191872,873995761914191872_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/873995761914191872_0.jpg,873995761914191872_0
874026613616386048,874026613616386048_0,not_informative,1.0,data_image/srilanka_floods/11_6_2017/874026613616386048_0.jpg,874026613616386048_0
874038675532808192,874038675532808192_0,not_informative,0.6448,data_image/srilanka_floods/11_6_2017/874038675532808192_0.png,874038675532808192_0
874121599003185152,874121599003185152_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874121599003185152_0.jpg,874121599003185152_0
874131454514429952,874131454514429952_0,informative,0.708,data_image/srilanka_floods/12_6_2017/874131454514429952_0.jpg,874131454514429952_0
874137651384918016,874137651384918016_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874137651384918016_0.jpg,874137651384918016_0
874213524116983808,874213524116983808_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874213524116983808_0.jpg,874213524116983808_0
874237986245947392,874237986245947392_0,informative,0.6531,data_image/srilanka_floods/12_6_2017/874237986245947392_0.jpg,874237986245947392_0
874250450815471621,874250450815471621_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874250450815471621_0.jpg,874250450815471621_0
874253901410836481,874253901410836481_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874253901410836481_0.jpg,874253901410836481_0
874253901410836481,874253901410836481_1,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874253901410836481_1.jpg,874253901410836481_1
874253901410836481,874253901410836481_2,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874253901410836481_2.jpg,874253901410836481_2
874253901410836481,874253901410836481_3,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874253901410836481_3.jpg,874253901410836481_3
874276870564581376,874276870564581376_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874276870564581376_0.jpg,874276870564581376_0
874280322866851840,874280322866851840_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874280322866851840_0.jpg,874280322866851840_0
874286391374565376,874286391374565376_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874286391374565376_0.jpg,874286391374565376_0
874288196116467712,874288196116467712_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874288196116467712_0.jpg,874288196116467712_0
874290312818151425,874290312818151425_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874290312818151425_0.jpg,874290312818151425_0
874295239808237574,874295239808237574_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874295239808237574_0.jpg,874295239808237574_0
874346846122119169,874346846122119169_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874346846122119169_0.jpg,874346846122119169_0
874360646757998595,874360646757998595_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874360646757998595_0.jpg,874360646757998595_0
874360646757998595,874360646757998595_1,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874360646757998595_1.jpg,874360646757998595_1
874360646757998595,874360646757998595_2,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874360646757998595_2.jpg,874360646757998595_2
874373962867900416,874373962867900416_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874373962867900416_0.jpg,874373962867900416_0
874374138021912576,874374138021912576_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874374138021912576_0.jpg,874374138021912576_0
874374138021912576,874374138021912576_1,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874374138021912576_1.jpg,874374138021912576_1
874408681261027328,874408681261027328_0,not_informative,0.9257,data_image/srilanka_floods/12_6_2017/874408681261027328_0.jpg,874408681261027328_0
874410698058682368,874410698058682368_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874410698058682368_0.jpg,874410698058682368_0
874411347831910401,874411347831910401_0,not_informative,1.0,data_image/srilanka_floods/12_6_2017/874411347831910401_0.jpg,874411347831910401_0
874423702049488896,874423702049488896_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874423702049488896_0.jpg,874423702049488896_0
874426482256486400,874426482256486400_0,informative,1.0,data_image/srilanka_floods/13_6_2017/874426482256486400_0.jpg,874426482256486400_0
874473130168864770,874473130168864770_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874473130168864770_0.jpg,874473130168864770_0
874477370622615552,874477370622615552_0,not_informative,0.6928,data_image/srilanka_floods/13_6_2017/874477370622615552_0.jpg,874477370622615552_0
874526848247582721,874526848247582721_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874526848247582721_0.jpg,874526848247582721_0
874529822139088897,874529822139088897_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874529822139088897_0.jpg,874529822139088897_0
874544656545132544,874544656545132544_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874544656545132544_0.jpg,874544656545132544_0
874553136643428353,874553136643428353_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874553136643428353_0.jpg,874553136643428353_0
874562512745897985,874562512745897985_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874562512745897985_0.jpg,874562512745897985_0
874575927031758848,874575927031758848_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874575927031758848_0.jpg,874575927031758848_0
874583069109477380,874583069109477380_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874583069109477380_0.jpg,874583069109477380_0
874583371694866433,874583371694866433_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874583371694866433_0.jpg,874583371694866433_0
874596279569051648,874596279569051648_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874596279569051648_0.jpg,874596279569051648_0
874622437605986304,874622437605986304_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874622437605986304_0.jpg,874622437605986304_0
874624614500098050,874624614500098050_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874624614500098050_0.jpg,874624614500098050_0
874627449295851521,874627449295851521_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874627449295851521_0.jpg,874627449295851521_0
874631666219732994,874631666219732994_0,not_informative,0.7048,data_image/srilanka_floods/13_6_2017/874631666219732994_0.jpg,874631666219732994_0
874647133009231873,874647133009231873_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874647133009231873_0.jpg,874647133009231873_0
874650750768619520,874650750768619520_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874650750768619520_0.jpg,874650750768619520_0
874667356575993856,874667356575993856_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874667356575993856_0.jpg,874667356575993856_0
874695391794663425,874695391794663425_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874695391794663425_0.jpg,874695391794663425_0
874726147413598208,874726147413598208_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874726147413598208_0.jpg,874726147413598208_0
874731722205577216,874731722205577216_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874731722205577216_0.jpg,874731722205577216_0
874755874388008960,874755874388008960_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874755874388008960_0.jpg,874755874388008960_0
874757401353740288,874757401353740288_0,not_informative,0.6734,data_image/srilanka_floods/13_6_2017/874757401353740288_0.jpg,874757401353740288_0
874760812476420098,874760812476420098_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874760812476420098_0.jpg,874760812476420098_0
874768515135406082,874768515135406082_0,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874768515135406082_0.jpg,874768515135406082_0
874772578971394048,874772578971394048_0,informative,0.4006,data_image/srilanka_floods/13_6_2017/874772578971394048_0.jpg,874772578971394048_0
874772578971394048,874772578971394048_1,not_informative,1.0,data_image/srilanka_floods/13_6_2017/874772578971394048_1.jpg,874772578971394048_1
874820252546224128,874820252546224128_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/874820252546224128_0.jpg,874820252546224128_0
874831353870766080,874831353870766080_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/874831353870766080_0.jpg,874831353870766080_0
874944057109250049,874944057109250049_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/874944057109250049_0.jpg,874944057109250049_0
874957844021260288,874957844021260288_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/874957844021260288_0.jpg,874957844021260288_0
874980092983861252,874980092983861252_0,not_informative,0.6769,data_image/srilanka_floods/14_6_2017/874980092983861252_0.jpg,874980092983861252_0
875014405720858624,875014405720858624_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875014405720858624_0.jpg,875014405720858624_0
875027558886199296,875027558886199296_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875027558886199296_0.jpg,875027558886199296_0
875073044510679040,875073044510679040_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875073044510679040_0.jpg,875073044510679040_0
875073044510679040,875073044510679040_1,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875073044510679040_1.jpg,875073044510679040_1
875073044510679040,875073044510679040_2,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875073044510679040_2.jpg,875073044510679040_2
875073044510679040,875073044510679040_3,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875073044510679040_3.jpg,875073044510679040_3
875116643453632512,875116643453632512_0,informative,1.0,data_image/srilanka_floods/14_6_2017/875116643453632512_0.jpg,875116643453632512_0
875116643453632512,875116643453632512_1,informative,0.6947,data_image/srilanka_floods/14_6_2017/875116643453632512_1.jpg,875116643453632512_1
875116643453632512,875116643453632512_2,informative,1.0,data_image/srilanka_floods/14_6_2017/875116643453632512_2.jpg,875116643453632512_2
875125247137075201,875125247137075201_0,not_informative,1.0,data_image/srilanka_floods/14_6_2017/875125247137075201_0.jpg,875125247137075201_0
875153653539020800,875153653539020800_0,not_informative,1.0,data_image/srilanka_floods/15_6_2017/875153653539020800_0.jpg,875153653539020800_0
875202637473476609,875202637473476609_0,informative,0.6731,data_image/srilanka_floods/15_6_2017/875202637473476609_0.jpg,875202637473476609_0
875202637473476609,875202637473476609_1,informative,1.0,data_image/srilanka_floods/15_6_2017/875202637473476609_1.jpg,875202637473476609_1
875202637473476609,875202637473476609_2,informative,1.0,data_image/srilanka_floods/15_6_2017/875202637473476609_2.jpg,875202637473476609_2
875202637473476609,875202637473476609_3,informative,0.661,data_image/srilanka_floods/15_6_2017/875202637473476609_3.jpg,875202637473476609_3
875258719713480704,875258719713480704_0,not_informative,1.0,data_image/srilanka_floods/15_6_2017/875258719713480704_0.jpg,875258719713480704_0
875260217985859584,875260217985859584_0,not_informative,1.0,data_image/srilanka_floods/15_6_2017/875260217985859584_0.jpg,875260217985859584_0
875266200657375232,875266200657375232_0,not_informative,1.0,data_image/srilanka_floods/15_6_2017/875266200657375232_0.jpg,875266200657375232_0
875294351152168960,875294351152168960_0,informative,0.7,data_image/srilanka_floods/15_6_2017/875294351152168960_0.jpg,875294351152168960_0
